Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-001	694-695	2	δ’	relation	AuxY	COORD	
0085-001	694-695	2	δ’	head	6	0	
0085-001	694-695	5	μοῦσαν	lemma	Μοῦσα	μοῦσα	
0085-001	694-695	6	θείατ’	relation	PRED	PRED_CO	
0085-001	694-695	6	θείατ’	head	0	2	
0085-001	698-700	1	φυλάσσοι	relation	PRED	PRED_CO	
0085-001	698-700	1	φυλάσσοι	head	0	2	
0085-001	698-700	2	τ’	postag	b--------	g--------	
0085-001	698-700	2	τ’	relation	AuxY	COORD	
0085-001	698-700	2	τ’	head	1	0	
0085-001	698-700	6	δάμιον	relation	SBJ	SBJ_AP	
0085-001	698-700	6	δάμιον	head	1	11	
0085-001	698-700	8	τὸ	postag	l-s---nn-	p-s---nn-	
0085-001	698-700	11	,	relation	AuxX	APOS	
0085-001	698-700	11	,	head	0	1	
0085-001	698-700	14	ἀρχά	relation	APOS	SBJ_AP	
0085-001	698-700	14	ἀρχά	head	6	11	
0085-001	701-703	1	ξένοισί	postag	a-p---md-	n-p---md-	
0085-001	701-703	2	τ’	postag	b--------	g--------	
0085-001	701-703	2	τ’	relation	AuxY	COORD	
0085-001	701-703	2	τ’	head	12	0	
0085-001	701-703	5	πρὶν	postag	c--------	d--------	
0085-001	701-703	12	διδοῖεν	relation	PRED	PRED_CO	
0085-001	701-703	12	διδοῖεν	head	0	2	
0085-001	704-706	2	δ’	postag	d--------	g--------	
0085-001	704-706	2	δ’	relation	AuxY	COORD	
0085-001	704-706	2	δ’	head	8	0	
0085-001	704-706	8	τίοιεν	relation	PRED	PRED_CO	
0085-001	704-706	8	τίοιεν	head	0	2	
0085-001	707-709	2	γὰρ	postag	d--------	g--------	
0085-001	707-709	5	τρίτον	relation	ADV	ATV	
0085-001	707-709	9	δίκας	form	δίκας	Δίκας	
0085-001	710	2	μὲν	postag	d--------	g--------	
0085-001	711-712	1	ὑμεῖς	postag	p2p---cn-	p-p----n-	
0085-001	711-712	2	δὲ	postag	d--------	g--------	
0085-001	711-712	3	μὴ	postag	d--------	c--------	
0085-001	711-712	9	καὶ	postag	b--------	c--------	
0085-001	713-714	2	γὰρ	postag	d--------	g--------	
0085-001	714	2	γὰρ	postag	d--------	g--------	
0085-001	714	4	με	postag	p1s---ca-	p-s---ma-	
0085-001	714	7	[0]	lemma	_	/	
0085-001	715-718	2	τε	postag	b--------	g--------	
0085-001	715-718	4	καὶ	postag	b--------	c--------	
0085-001	715-718	8	καὶ	postag	b--------	c--------	
0085-001	715-718	13	ὁδόν	postag	n-s---fa-	n-s---ma-	
0085-001	715-718	19	ἄγαν	relation	ADV	AuxZ	
0085-001	715-718	23	τοῖσιν	postag	l-p---md-	p-p---md-	
0085-001	715-718	27	[0]	lemma	_	/	
0085-001	722-723	1	αὐτὴ	postag	p-s---fn-	a-s---fn-	
0085-001	722-723	1	αὐτὴ	relation	ADV	ATV	
0085-001	722-723	2	δ’	postag	d--------	g--------	
0085-001	722-723	2	δ’	relation	AuxY	COORD	
0085-001	722-723	2	δ’	head	9	0	
0085-001	722-723	9	ἐρέσσεται	relation	PRED	PRED_CO	
0085-001	722-723	9	ἐρέσσεται	head	0	2	
0085-001	724-725	4	καὶ	postag	b--------	c--------	
0085-001	724-725	10	μὴ	postag	d--------	c--------	
0085-001	724-725	10	μὴ	relation	AuxZ	AuxY	
0085-001	726	1	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	726	2	δ’	postag	d--------	g--------	
0085-001	726	5	θ’	postag	b--------	g--------	
0085-001	727-728	2	γὰρ	postag	d--------	g--------	
0085-001	727-728	3	ἂν	postag	d--------	g--------	
0085-001	727-728	5	τις	postag	p-s---cn-	p-s---mn-	
0085-001	727-728	6	ἢ	postag	b--------	c--------	
0085-001	727-728	13	ἐφάπτορες	relation	ADV	AtvV	
0085-001	729	2	οὐδὲν	postag	p-s---nn-	a-s---nn-	
0085-001	729	3	ἔσται	postag	v3sfim---	v3sfi----	
0085-001	729	1	μὴ	postag	d--------	c--------	
0085-001	730-731	1	ὅμως	postag	d--------	c--------	
0085-001	730-731	2	δ’	postag	d--------	g--------	
0085-001	730-731	3	ἄμεινον	lemma	ἀγαθός	ἀμείνων	
0085-001	730-731	3	ἄμεινον	head	15	0	
0085-001	730-731	10	λαθέσθαι	postag	v--anm---	v--an----	
0085-001	730-731	12	μηδαμῶς	relation	ADV	AuxZ	
0085-001	730-731	13	ποτε	postag	d--------	g--------	
0085-001	730-731	13	ποτε	relation	ADV	AuxZ	
0085-001	730-731	15	[0]	lemma	_	/	
0085-001	732-733	2	τοι	postag	d--------	g--------	
0085-001	732-733	3	κυρίῳ	postag	a-s---md-	n-s---md-	
0085-001	732-733	4	τ’	postag	b--------	g--------	
0085-001	732-733	9	τις	postag	p-s---cn-	p-s---mn-	
0085-001	735	2	δ’	postag	d--------	g--------	
0085-001	735	2	δ’	relation	AuxY	COORD	
0085-001	735	2	δ’	head	8	0	
0085-001	735	3	οὐδὲν	postag	p-s---nn-	a-s---nn-	
0085-001	735	8	[0]	lemma	_	/	
0085-001	735	8	[0]	relation	PRED	PRED_CO	
0085-001	735	8	[0]	head	0	2	
0085-001	736-737	2	μ’	postag	p1s---ca-	p-s---fa-	
0085-001	736-737	11	μοι	postag	p1s---cd-	p-s---md-	
0085-001	736-737	13	[0]	lemma	_	/	
0085-001	739-740	4	Ἀργείων	lemma	Ἀργεῖος	̓ἀργεῖος	
0085-001	739-740	10	μαχοῦνται	lemma	μαχέομαι	συμμαχέω	
0085-001	739-740	12	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	739-740	15	οἶδ’	relation	ExD	PRED_PA	
0085-001	739-740	16	ἐγώ	postag	p1s---cn-	p-s---mn-	
0085-001	739-740	18	[0]	lemma	_	/	
0085-001	741-742	4	Αἰγύπτου	postag	n-s---fg-	n-s---mg-	
0085-001	741-742	7	τ’	postag	b--------	g--------	
0085-001	742	1	καὶ	postag	d--------	c--------	
0085-001	743-745	2	δ’	postag	d--------	g--------	
0085-001	746-747	2	δέ	postag	d--------	g--------	
0085-001	746-747	3	γ’	postag	d--------	g--------	
0085-001	748	1	μόνην	relation	ADV	AtvV	
0085-001	748	2	δὲ	postag	d--------	g--------	
0085-001	748	3	μὴ	postag	d--------	c--------	
0085-001	749	3	οὐδέν	postag	p-s---nn-	a-s---nn-	
0085-001	749	5	[0]	lemma	_	/	
0085-001	753-754	2	ἂν	postag	d--------	g--------	
0085-001	753-754	3	ἡμῖν	postag	p1p---cd-	p-p---md-	
0085-001	753-754	5	ταῦτ’	postag	p-p---nn-	a-p---nn-	
0085-001	753-754	10	σοί	postag	p2s---cd-	p-s----d-	
0085-001	753-754	11	τε	postag	b--------	g--------	
0085-001	753-754	12	καὶ	postag	b--------	c--------	
0085-001	755-756	2	μὴ	postag	d--------	c--------	
0085-001	755-756	2	μὴ	relation	AuxZ	AuxY	
0085-001	755-756	5	καὶ	postag	b--------	c--------	
0085-001	755-756	9	ἡμῶν	postag	p1p---cg-	p-p---mg-	
0085-001	755-756	11	ἀπόσχωνται	postag	v3pasm---	v3pase---	
0085-001	757-759	1	περίφρονες	postag	a-p---mn-	n-p---mn-	
0085-001	757-759	2	δ’	postag	d--------	g--------	
0085-001	757-759	3	ἄγαν	relation	ADV	AuxZ	
0085-001	757-759	6	μεμαργωμένοι	postag	v-prpemn-	v-prppmn-	
0085-001	757-759	6	μεμαργωμένοι	relation	ADV	PNOM_CO	
0085-001	757-759	6	μεμαργωμένοι	head	13	0	
0085-001	757-759	10	οὐδὲν	postag	p-s---na-	a-s---na-	
0085-001	757-759	10	οὐδὲν	relation	ADV	AuxZ	
0085-001	757-759	11	ἐπαΐοντες	lemma	ἐπαΐω	ἐπαίω	
0085-001	757-759	13	[0]	lemma	_	/	
0085-001	760-761	6	κρείσσους	lemma	κρατύς	κρείσσων	
0085-001	761	2	δὲ	postag	d--------	g--------	
0085-001	761	2	δὲ	relation	AuxY	COORD	
0085-001	761	2	δὲ	head	5	0	
0085-001	761	5	κρατεῖ	relation	PRED	PRED_CO	
0085-001	761	5	κρατεῖ	head	0	2	
0085-001	762-763	1	ὡς	postag	c--------	d--------	
0085-001	762-763	2	καὶ	postag	d--------	c--------	
0085-001	762-763	5	τε	postag	b--------	g--------	
0085-001	762-763	14	[0]	lemma	_	/	
0085-001	762-763	15	[1]	lemma	_	/	
0085-001	764-769	7	οὐ	postag	d--------	g--------	
0085-001	764-769	8	δ’	postag	b--------	g--------	
0085-001	764-769	17	ἐνεγκεῖν	relation	SBJ	OBJ	
0085-001	764-769	19	οὐ	postag	d--------	g--------	
0085-001	764-769	20	δ’	postag	b--------	g--------	
0085-001	764-769	28	ἄλλως	lemma	ἄλλος	ἄλλως	
0085-001	764-769	28	ἄλλως	relation	ADV	AuxY	
0085-001	764-769	29	τε	postag	b--------	g--------	
0085-001	764-769	29	τε	relation	AuxY	AuxZ	
0085-001	764-769	30	καὶ	postag	d--------	c--------	
0085-001	764-769	39	[0]	lemma	_	/	
0085-001	764-769	39	[0]	relation	PRED_CO	PRED	
0085-001	764-769	40	[1]	lemma	_	/	
0085-001	771-772	1	οὕτω	relation	ADV	AuxY	
0085-001	771-772	2	γένοιτ’	postag	v3saom---	v3sao----	
0085-001	771-772	3	ἂν	postag	d--------	g--------	
0085-001	771-772	4	οὐ	postag	d--------	g--------	
0085-001	771-772	5	δ’	postag	b--------	g--------	
0085-001	771-772	5	δ’	relation	AuxY	AuxZ	
0085-001	771-772	6	ἂν	postag	d--------	g--------	
0085-001	771-772	6	ἂν	relation	AuxY	AuxZ	
0085-001	771-772	11	πρὶν	postag	c--------	d--------	
0085-001	772-773	1	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	772-773	1	σὺ	relation	SBJ	ExD	
0085-001	772-773	2	δὲ	postag	d--------	g--------	
0085-001	772-773	4	μὲν	postag	d--------	g--------	
0085-001	772-773	7	μὴ	postag	d--------	c--------	
0085-001	774	4	[0]	lemma	_	/	
0085-001	774-775	2	δ’	postag	d--------	g--------	
0085-001	774-775	6	γέρονθ’	postag	a-s---ma-	n-s---ma-	
0085-001	774-775	9	δ’	postag	b--------	g--------	
0085-001	776-777	2	γᾶ	relation	ExD	ExD_AP	
0085-001	776-777	2	γᾶ	head	9	4	
0085-001	776-777	4	,	relation	AuxX	APOS	
0085-001	776-777	4	,	head	0	9	
0085-001	776-777	6	σέβας	relation	APOS	ExD_AP	
0085-001	776-777	6	σέβας	head	2	4	
0085-001	776-777	7	,	head	2	4	
0085-001	777-778	11	που	lemma	που	πού	
0085-001	781-783	3	δ’	postag	b--------	g--------	
0085-001	781-783	3	δ’	relation	AuxY	COORD	
0085-001	781-783	3	δ’	head	11	0	
0085-001	781-783	4	ἄφαντος	relation	ADV_CO	AtvV_CO	
0085-001	781-783	5	ἀμπετὴς	lemma	ἀναπετής	ἁναπετής	
0085-001	781-783	5	ἀμπετὴς	relation	ADV_CO	AtvV_CO	
0085-001	781-783	6	ἀιδνὸς	lemma	ἀϊδνός	ἀιδνός	
0085-001	781-783	6	ἀιδνὸς	relation	ADV_CO	AtvV_CO	
0085-001	781-783	7	ὡς	relation	AuxZ	AuxC	
0085-001	781-783	11	ὀλοίμαν	relation	PRED	PRED_CO	
0085-001	781-783	11	ὀλοίμαν	head	0	3	
0085-001	781-783	13	[0]	lemma	_	/	
0085-001	784	2	δ’	postag	d--------	g--------	
0085-001	784	4	ἂν	postag	d--------	g--------	
0085-001	785	1	κελαινόχρως	relation	ADV	ATV	
0085-001	785	2	δὲ	postag	d--------	g--------	
0085-001	785	2	δὲ	relation	AuxY	COORD	
0085-001	785	2	δὲ	head	3	0	
0085-001	785	3	πάλλεταί	relation	PRED	PRED_CO	
0085-001	785	3	πάλλεταί	head	0	2	
0085-001	785	4	μου	postag	p1s---cg-	p-s---fg-	
0085-001	786	3	δέ	postag	b--------	g--------	
0085-001	786	3	δέ	relation	AuxY	COORD	
0085-001	786	3	δέ	head	5	0	
0085-001	786	4	μ’	postag	p1s---ca-	p-s---ma-	
0085-001	786	5	εἷλον	relation	PRED	PRED_CO	
0085-001	786	5	εἷλον	head	0	3	
0085-001	787-790	1	θέλοιμι	relation	PRED	PRED_CO	
0085-001	787-790	1	θέλοιμι	head	0	2	
0085-001	787-790	2	δ’	postag	d--------	g--------	
0085-001	787-790	2	δ’	relation	AuxY	COORD	
0085-001	787-790	2	δ’	head	1	0	
0085-001	787-790	3	ἂν	postag	d--------	g--------	
0085-001	787-790	10	πρὶν	postag	c--------	d--------	
0085-001	791	1	πρόπαρ	relation	ADV	AuxY	
0085-001	791	2	θανούσας	lemma	θνῄσκω	θνήσκω	
0085-001	791	3	δ’	postag	b--------	g--------	
0085-001	791	4	ἀίδας	form	ἀίδας	Ἀίδας	
0085-001	800-801	2	δ’	postag	d--------	g--------	
0085-001	800-801	2	δ’	relation	AuxY	COORD	
0085-001	800-801	2	δ’	head	9	0	
0085-001	800-801	5	κἀπιχωρίοις	lemma	καί	ἐπιχώριος	
0085-001	800-801	5	κἀπιχωρίοις	postag	b--------	a-p---md-	
0085-001	800-801	7	δεῖπνον	lemma	δεῖπνον	δεῖπνος	
0085-001	800-801	7	δεῖπνον	postag	n-s---na	n-s---ma-	
0085-001	800-801	9	ἀναίνομαι	relation	PRED	PRED_CO	
0085-001	800-801	9	ἀναίνομαι	head	0	2	
0085-001	806-807	2	τίν’	postag	p-s---ca-	a-s---ma-	
0085-001	806-807	7	λυτῆρα	relation	ADV	ATV	
0085-001	808-809	2	δ’	postag	d--------	g--------	
0085-001	808-809	3	ὀμφὰν	relation	OBJ	OBJ_AP	
0085-001	808-809	3	ὀμφὰν	head	1	10	
0085-001	808-809	6	μέλη	relation	APOS	OBJ_AP	
0085-001	808-809	6	μέλη	head	3	10	
0085-001	810-813	2	δέ	postag	d--------	g--------	
0085-001	810-813	3	πως	postag	d--------	g--------	
0085-001	810-813	4	πελόμενά	relation	ADV	AtvV	
0085-001	810-813	5	μοι	postag	p1s---cd-	p-s---md-	
0085-001	810-813	7	τ’	postag	b--------	g--------	
0085-001	810-813	9	τ’	postag	b--------	g--------	
0085-001	810-813	10	ἔπιδε	lemma	ἐφοράω	ἐπεῖδον	
0085-001	810-813	15	μὴ	postag	d--------	c--------	
0085-001	815-816	2	δ’	postag	d--------	g--------	
0085-001	815-816	4	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	817-821	2	γὰρ	postag	d--------	g--------	
0085-001	817-821	8	με	postag	p1s---ca-	p-s---ma-	
0085-001	822-823	2	δ’	postag	d--------	g--------	
0085-001	822-823	7	[0]	lemma	_	/	
0085-001	823-824	2	δ’	postag	d--------	g--------	
0085-001	823-824	4	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	825	1	ὄ	form	ὄ	ό	
0085-001	825	1	ὄ	lemma	ὄ	ό	
0085-001	825	1	ὄ	relation	ExD	AuxY	
0085-001	825	1	ὄ	head	9	3	
0085-001	825	2	ὄ	form	ὄ	ό	
0085-001	825	2	ὄ	lemma	ὄ	ό	
0085-001	825	2	ὄ	relation	ExD	AuxY	
0085-001	825	2	ὄ	head	9	3	
0085-001	825	3	ὄ	form	ὄ	ό	
0085-001	825	3	ὄ	lemma	ὄ	ό	
0085-001	825	3	ὄ	relation	ExD	ExD_CO	
0085-001	825	3	ὄ	head	9	4	
0085-001	825	4	,	relation	AuxX	COORD	
0085-001	825	5	ἆ	form	ἆ	ά	
0085-001	825	5	ἆ	lemma	ἆ	ά	
0085-001	825	5	ἆ	relation	ExD	AuxY	
0085-001	825	5	ἆ	head	9	7	
0085-001	825	6	ἆ	form	ἆ	ά	
0085-001	825	6	ἆ	lemma	ἆ	ά	
0085-001	825	6	ἆ	relation	ExD	AuxY	
0085-001	825	6	ἆ	head	9	7	
0085-001	825	7	ἆ	form	ἆ	ά	
0085-001	825	7	ἆ	lemma	ἆ	ά	
0085-001	825	7	ἆ	relation	ExD	ExD_CO	
0085-001	825	7	ἆ	head	9	4	
0085-001	825	9	[0]	lemma	_	/	
0085-001	826	4	γάιος	lemma	γάϊος	γάιος	
0085-001	826	6	[0]	lemma	_	/	
0085-001	827	1	τῶν	postag	l-p---ng-	p-p---ng-	
0085-001	827	2	πρό	postag	r--------	d--------	
0085-001	830-831	1	?	relation	AuxK	AuxX	
0085-001	830-831	5	?	relation	AuxK	AuxX	
0085-001	831	1	ἠὲ	postag	b--------	c--------	
0085-001	831	1	ἠὲ	relation	ExD	AuxY	
0085-001	831	1	ἠὲ	head	4	2	
0085-001	831	2	ἠέ	lemma	ἠέ	ἤ	
0085-001	831	2	ἠέ	postag	i--------	c--------	
0085-001	831	4	[0]	lemma	_	/	
0085-001		1	?	relation	AuxK	AuxX	
0085-001		5	ναῒ	relation	ADV_CO	ExD_CO	
0085-001		6	κ-	form	κ-	ἐν	
0085-001		6	κ-	lemma	καί	ἐν	
0085-001		6	κ-	relation	COORD	AuxP	
0085-001		6	κ-	head	3	6	
0085-001		7	γᾷ	relation	ADV_CO	ExD_CO	
0085-001	835	1	γαϊάναξ	postag	n-s---mn-	---------	
0085-001		1	σοῦσθε	relation	APOS	MWE	
0085-001		8	?	relation	AuxK	AuxY	
0085-001		8	?	head	0	10	
0085-001		11	?	relation	AuxK	AuxY	
0085-001		11	?	head	0	10	
0085-001		12	τιλμοὶ	relation	APOS	MWE	
0085-001	842	1	σοῦσθε	relation	MWE	AuxY	
0085-001	842	3	?	relation	AuxK	AuxX	
0085-001	842	5	ὀλόμεν’	lemma	ὄλλυμι	οὐλόμενος	
0085-001	843-846	1	εἴθ’	postag	b--------	c--------	
0085-001	843-846	11	τε	postag	b--------	g--------	
0085-001	847-849	1	?	relation	AuxK	AuxX	
0085-001	847-849	2	αἵμονες	relation	ADV	AtvV	
0085-001	847-849	4	ἐπάμιδα	relation	UNDEFINED	OBJ	
0085-001	847-849	6	?	relation	AuxK	AuxX	
0085-001	847-849	7	[0]	lemma	_	/	
0085-001	847-850	1	?	relation	AuxK	AuxX	
0085-001	847-850	7	τ’	postag	b--------	g--------	
0085-001	847-850	7	τ’	relation	AuxY	COORD	
0085-001	847-850	7	τ’	head	8	11	
0085-001	847-850	8	ἄταν	relation	OBJ	OBJ_CO	
0085-001	847-850	8	ἄταν	head	11	7	
0085-001	847-850	10	[0]	lemma	_	/	
0085-001	847-850	11	[1]	lemma	_	/	
0085-001	851	1	?	relation	AuxK	AuxX	
0085-001	851	2	ἰοὺ	relation	ExD	AuxY	
0085-001	851	2	ἰοὺ	head	5	3	
0085-001	851	5	[0]	lemma	_	/	
0085-001	852	6	δόρυ	postag	n-s---na-	n-----na-	
0085-001	853	6	[0]	lemma	_	/	
0085-001	854-857	3	ἴδοιμ’	lemma	ὁράω	εἶδον	
0085-001	858-860	2	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	858-860	4	?	relation	AuxK	AuxX	
0085-001	858-860	5	βαθρείας	relation	MWE	AuxY	
0085-001	858-860	6	βαθρείας	relation	GAP	UNDEFINED	
0085-001	858-860	10	[0]	lemma	_	/	
0085-001	861-863	1	σὺ	postag	p2s---cn-	p-s---fn-	
0085-001	861-863	2	δ’	postag	d--------	g--------	
0085-001	861-863	4	ναῒ	relation	MWE	AuxY	
0085-001	861-863	6	βάσῃ	relation	PRED	PRED_CO	
0085-001	861-863	6	βάσῃ	head	0	13	
0085-001	861-863	8	θέλεος	relation	ADV_CO	ATV_CO	
0085-001	861-863	9	ἀθέλεος	relation	ADV_CO	ATV_CO	
0085-001	861-863	13	τε	postag	b--------	g--------	
0085-001	861-863	13	τε	relation	AuxY	COORD	
0085-001	861-863	13	τε	head	6	0	
0085-001	861-863	17	[0]	lemma	_	/	
0085-001	864-865	1	?	relation	AuxK	AuxX	
0085-001	864-865	2	βάτεαι	relation	UNDEFINED	PRED	
0085-001	864-865	3	βαθυμιτροκακὰ	relation	UNDEFINED	OBJ	
0085-001	864-865	5	?	relation	AuxK	AuxX	
0085-001	864-865	6	[ὀλόμεναι	relation	GAP	UNDEFINED	
0085-001	864-865	7	παλάμαις]	relation	GAP	UNDEFINED	
0085-001	866	1	αἰαῖ	relation	ExD	AuxY	
0085-001	866	1	αἰαῖ	head	4	2	
0085-001	866	4	[0]	lemma	_	/	
0085-001	867-871	2	γὰρ	postag	d--------	g--------	
0085-001	867-871	5	δι’	lemma	διά	διό	
0085-001	867-871	5	δι’	postag	r--------	c--------	
0085-001	867-871	13	ἀλαθεὶς	postag	v-sapmmn-	v-sapemn-	
0085-001	867-871	14	εὐρεΐαισιν	form	εὐρεΐαισιν	Εὐρεΐαισιν	
0085-001	872	2	καὶ	postag	b--------	c--------	
0085-001	872	4	καὶ	postag	b--------	c--------	
0085-001	873	1	Αἰγυπτίαν	lemma	Αἰγύπτιος	αἰγύπτιος	
0085-001	873	2	γὰρ	postag	d--------	g--------	
0085-001	873	5	ὑπερθορῇ	lemma	ὑπερθρῴσκω	ὑπερθρῳσκω	
0085-001	873	5	ὑπερθορῇ	postag	v2sfim---	v2sfie---	
0085-001	874-875	2	καὶ]	postag	b--------	c--------	
0085-001	874-875	7	οἰζύος	lemma	ὀϊζύς	ὀιζύς	
0085-001	876-878	1	οἰοῖ	relation	ExD	AuxY	
0085-001	876-878	1	οἰοῖ	head	17	2	
0085-001	876-878	7	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	876-878	11	περί	relation	ADV	AuxZ	
0085-001	876-878	17	[0]	lemma	_	/	
0085-001	882-883	6	ὅσον	postag	p-s---na-	a-s---na-	
0085-001	882-883	6	ὅσον	relation	MWE	AuxZ	
0085-001	882-883	7	τάχιστα	postag	a-p---nas	a-p---na-	
0085-001	883	1	μη	postag	d--------	g--------	
0085-001	883	2	δέ	postag	d--------	g--------	
0085-001	883	3	τις	postag	p-s---cn-	p-s---mn-	
0085-001	884	2	γὰρ	postag	d--------	g--------	
0085-001	885-886	1	οἰοῖ	lemma	οἰοῖ	οἶ	
0085-001	885-886	8	μ’	postag	p1s---ca-	p-s---ma-	
0085-001	885-886	9	.	form	.	··	
0085-001	885-886	9	.	postag	u--------	---------	
0085-001	886-887	4	ὡς	postag	c--------	d--------	
0085-001	886-887	7	[0]	lemma	_	/	
0085-001	888-892	1	ὄναρ	relation	MWE	AuxY	
0085-001	888-892	8	γᾶ	form	γᾶ	Γᾶ	
0085-001	888-892	8	γᾶ	relation	MWE	AuxY	
0085-001	888-892	10	γᾶ	form	γᾶ	Γᾶ	
0085-001	888-892	19	γᾶς	form	γᾶς	Γᾶς	
0085-001	888-892	20	παῖ	postag	n-s---cv-	n-s---mv-	
0085-001	888-892	20	παῖ	relation	APOS	ATR	
0085-001	888-892	24	[0]	lemma	_	/	
0085-001	894	2	γάρ	postag	d--------	g--------	
0085-001	894	3	μ’	postag	p1s---ca-	p-s---ma-	
0085-001	894	6	οὐ	postag	d--------	g--------	
0085-001	894	7	δ’	postag	b--------	g--------	
0085-001	896-897	2	δ’	postag	d--------	g--------	
0085-001	896-897	2	δ’	relation	AuxY	COORD	
0085-001	896-897	2	δ’	head	8	0	
0085-001	896-897	3	ὥς	postag	c--------	d--------	
0085-001	896-897	4	μέ	postag	p1s---ca-	p-s---ma-	
0085-001	896-897	5	τις	postag	p-s---cn-	p-s---fn-	
0085-001	896-897	8	ἔχει	relation	PRED	PRED_CO	
0085-001	896-897	8	ἔχει	head	0	2	
0085-001	896-897	10	[0]	lemma	_	/	
0085-001	898-901	4	γᾶ	form	γᾶ	Γᾶ	
0085-001	898-901	4	γᾶ	relation	MWE	AuxY	
0085-001	898-901	6	γᾶ	form	γᾶ	Γᾶ	
0085-001	898-901	14	γᾶς	form	γᾶς	Γᾶς	
0085-001	898-901	15	παῖ	postag	n-s---cv-	n-s---mv-	
0085-001	898-901	15	παῖ	relation	APOS	ATR	
0085-001	902-903	2	μή	postag	d--------	c--------	
0085-001	902-903	3	τις	postag	p-s---cn-	p-s---mn-	
0085-001	902-903	6	εἶσιν	lemma	ἔρχομαι	εἶμι	
0085-001	904-906	8	ἄνακτας	relation	OBJ	OBJ_AP	
0085-001	904-906	8	ἄνακτας	head	13	9	
0085-001	904-906	9	,	relation	AuxX	APOS	
0085-001	904-906	9	,	head	0	13	
0085-001	904-906	10	παῖδας	postag	n-p---ca-	n-p---fa-	
0085-001	904-906	10	παῖδας	relation	APOS	OBJ_AP	
0085-001	904-906	10	παῖδας	head	8	9	
0085-001	904-906	11	Αἰγύπτου	postag	n-s---fg-	n-s---mg-	
0085-001	904-906	13	ὄψεσθε	postag	v2pfim---	v2pfi----	
0085-001	904-906	13	ὄψεσθε	relation	ExD	PRED	
0085-001	904-906	13	ὄψεσθε	head	5	0	
0085-001	906	4	ἐρεῖτ’	lemma	λέγω	ἐρῶ	
0085-001	908-910	3	ὑμᾶς	postag	p2p---ca-	p-p----a-	
0085-001	911	1	οὗτος	postag	p-s---mv-	a-s---mv-	
0085-001	911-912	2	ποίου	postag	p-s---ng-	a-s---ng-	
0085-001	911-912	5	Πελασγῶν	lemma	Πελασγός	πελασγός	
0085-001	913	1	ἀλλ’	relation	AuxY	AuxZ	
0085-001	913	1	ἀλλ’	head	6	2	
0085-001	914	3	δ’	postag	b--------	g--------	
0085-001	914	4	Ἕλλησιν	lemma	Ἕλλην	῞ἕλλην	
0085-001	915	1	καὶ	postag	d--------	c--------	
0085-001	915	1	καὶ	relation	AuxY	COORD	
0085-001	915	1	καὶ	head	5	0	
0085-001	915	4	οὐδὲν	postag	p-s---na-	a-s---na-	
0085-001	915	5	ὤρθωσας	relation	PRED	PRED_CO	
0085-001	915	5	ὤρθωσας	head	0	1	
0085-001	916	2	δ’	postag	d--------	g--------	
0085-001	916	3	ἠμπλάκηται	lemma	ἀμπλακίσκω	ἀμπλακεῖν	
0085-001	916	5	ἐμοὶ	postag	p1s---cd-	p-s---md-	
0085-001	917	2	μὲν	postag	d--------	g--------	
0085-001	917	4	πρῶτον	relation	ADV	AuxY	
0085-001	918	2	δ’	postag	d--------	g--------	
0085-001	918	5	[0]	lemma	_	/	
0085-001	919	2	εἰπὼν	lemma	λέγω	εἶπον	
0085-001	919	6	[0]	lemma	_	/	
0085-001	920	1	Ἑρμῇ	lemma	Ἑρμῆς	ʽἑρμῆς	
0085-001	920	3	προξένῳ	relation	ATR	ATR_AP	
0085-001	920	3	προξένῳ	head	1	7	
0085-001	920	4	μαστηρίῳ	relation	APOS	ATR_AP	
0085-001	920	4	μαστηρίῳ	head	3	7	
0085-001	920	6	[0]	lemma	_	/	
0085-001	921	2	εἰπὼν	lemma	λέγω	εἶπον	
0085-001	921	5	οὐδὲν	postag	p-s---na-	a-s---na-	
0085-001	921	5	οὐδὲν	relation	ADV	AuxZ	
0085-001	921	6	σέβῃ	lemma	σέβω	σέβομαι	
0085-001	923	1	οἱ	postag	l-p---mn-	p-p---mn-	
0085-001	923	2	δ’	postag	d--------	g--------	
0085-001	923	4	οὐδέν	postag	p-s---nn-	a-s---nn-	
0085-001	923	6	ὡς	postag	c--------	d--------	
0085-001	923	7	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	923	8	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	923	11	[0]	lemma	_	/	
0085-001	925	2	ἄν	postag	d--------	g--------	
0085-001	926	3	δ’	postag	b--------	g--------	
0085-001	926	4	οὐδαμῶς	relation	ADV	AuxZ	
0085-001	927	2	γὰρ	postag	d--------	g--------	
0085-001	928	2	ἂν	postag	d--------	g--------	
0085-001	928	4	παισὶν	postag	n-p---cd-	n-p---md-	
0085-001	928	5	Αἰγύπτου	postag	n-s---fg-	n-s---mg-	
0085-001	929	2	τοῦτ’	postag	p-s---nn-	a-s---nn-	
